question_id,dataset,method,gold_temporal_rule,gold_answer_type,gold_answer_slot,num_non_temporal_candidates,num_temporal_candidates,constraint_sensitive,trivial,sensitivity_reason,answer_em,answer_f1,answerable,unsupported,wrong_slot
3053842,MULTITQ,vanilla_rag,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,0,0.0,1,0,0
3053914,MULTITQ,vanilla_rag,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3053928,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3053946,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3053948,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3053984,MULTITQ,vanilla_rag,last,entity,source,4,4,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events,1,1.0,1,0,0
3054018,MULTITQ,vanilla_rag,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,0,0.0,1,0,0
3054024,MULTITQ,vanilla_rag,before_time,entity,source,4,4,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.8571428571428571,1,0,0
3054047,MULTITQ,vanilla_rag,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3054064,MULTITQ,vanilla_rag,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,1,0,0
3054171,MULTITQ,vanilla_rag,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3054190,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3054194,MULTITQ,vanilla_rag,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,0,0.0,1,0,0
3054265,MULTITQ,vanilla_rag,before_last,entity,target,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3054273,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3054285,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3054290,MULTITQ,vanilla_rag,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3054344,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3054374,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3054389,MULTITQ,vanilla_rag,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3054393,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3054446,MULTITQ,vanilla_rag,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3054453,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3054532,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3054562,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3054574,MULTITQ,vanilla_rag,last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events,0,0.0,1,0,0
3054615,MULTITQ,vanilla_rag,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3054681,MULTITQ,vanilla_rag,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3054685,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3054886,MULTITQ,vanilla_rag,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3054888,MULTITQ,vanilla_rag,before_last,entity,source,5,5,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3054930,MULTITQ,vanilla_rag,last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events,1,1.0,1,0,0
3054977,MULTITQ,vanilla_rag,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3054983,MULTITQ,vanilla_rag,after_first,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
3054992,MULTITQ,vanilla_rag,before_time,entity,source,5,5,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3055021,MULTITQ,vanilla_rag,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3055078,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3055173,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3055208,MULTITQ,vanilla_rag,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,1,0,0
3055254,MULTITQ,vanilla_rag,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3055289,MULTITQ,vanilla_rag,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,0,0.0,0,1,0
3055357,MULTITQ,vanilla_rag,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3055434,MULTITQ,vanilla_rag,before_time,entity,source,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3055459,MULTITQ,vanilla_rag,after_time,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3055495,MULTITQ,vanilla_rag,after_time,entity,source,1,1,False,True,single_candidate_or_event,0,0.8,1,0,0
3055510,MULTITQ,vanilla_rag,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3055548,MULTITQ,vanilla_rag,first,entity,source,3,3,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3055638,MULTITQ,vanilla_rag,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3055662,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3055699,MULTITQ,vanilla_rag,after_time,entity,source,4,4,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.5,1,0,0
3055700,MULTITQ,vanilla_rag,last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events,1,1.0,1,0,0
3055846,MULTITQ,vanilla_rag,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3055850,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3055929,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3055932,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3000025,MULTITQ,relation_only,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3000031,MULTITQ,relation_only,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3000090,MULTITQ,relation_only,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,0,0.0,1,0,0
3000219,MULTITQ,relation_only,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3000226,MULTITQ,relation_only,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3000260,MULTITQ,relation_only,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3000273,MULTITQ,relation_only,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3000448,MULTITQ,relation_only,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3000558,MULTITQ,relation_only,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3000561,MULTITQ,relation_only,before_last,entity,target,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3000636,MULTITQ,relation_only,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3000787,MULTITQ,relation_only,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3000822,MULTITQ,relation_only,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3000899,MULTITQ,relation_only,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3001033,MULTITQ,relation_only,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3001042,MULTITQ,relation_only,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,0,0.0,0,1,0
3001268,MULTITQ,relation_only,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3001385,MULTITQ,relation_only,before_time,entity,source,2,2,True,False,multiple_relation_compatible_candidates;comparison_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3001424,MULTITQ,relation_only,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3001525,MULTITQ,relation_only,plain,entity,source,1,1,False,True,single_candidate_or_event,0,0.6666666666666666,1,0,0
3001674,MULTITQ,relation_only,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,1,0,0
3001767,MULTITQ,relation_only,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3001886,MULTITQ,relation_only,after_time,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.5,1,0,0
3002070,MULTITQ,relation_only,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3002071,MULTITQ,relation_only,after_time,entity,target,4,4,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
3002136,MULTITQ,relation_only,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3002152,MULTITQ,relation_only,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3002197,MULTITQ,relation_only,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3002212,MULTITQ,relation_only,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3002271,MULTITQ,relation_only,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3002319,MULTITQ,relation_only,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3002429,MULTITQ,relation_only,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3002434,MULTITQ,relation_only,before_time,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
3002450,MULTITQ,relation_only,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3002502,MULTITQ,relation_only,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3002514,MULTITQ,relation_only,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3002545,MULTITQ,relation_only,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3002604,MULTITQ,relation_only,after_time,entity,source,1,1,False,True,single_candidate_or_event,0,0.0,0,1,0
3002623,MULTITQ,relation_only,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3002721,MULTITQ,relation_only,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3002733,MULTITQ,relation_only,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,1,0,0
3002839,MULTITQ,relation_only,before_last,entity,target,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3002849,MULTITQ,relation_only,before_time,entity,source,2,2,True,False,multiple_relation_compatible_candidates;comparison_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3002908,MULTITQ,relation_only,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3002970,MULTITQ,relation_only,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3002988,MULTITQ,relation_only,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3003013,MULTITQ,relation_only,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,0,0.0,0,1,0
3003164,MULTITQ,relation_only,plain,entity,source,1,1,False,True,single_candidate_or_event,0,0.0,0,1,0
3003241,MULTITQ,relation_only,before_last,entity,target,4,4,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.8,1,0,0
3003461,MULTITQ,relation_only,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3003465,MULTITQ,relation_only,after_time,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.5,1,0,0
3003484,MULTITQ,relation_only,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3003600,MULTITQ,relation_only,last,time,time,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3003832,MULTITQ,relation_only,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
